Subject,Session,Age,Handedness,Sex,BlockList.Sample,PracList.Sample,SubTrial,Label,Target,Shape,morality,identity,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT,CodePrime,CodeTarget
6215,2,22,right,female,7,,84,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,486,128,8
6215,2,22,right,female,7,,85,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,465,128,8
6215,2,22,right,female,7,,86,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,574,160,10
6215,2,22,right,female,7,,87,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,474,112,7
6215,2,22,right,female,7,,88,NormalSelf.bmp,P.bmp,Badself,normal,self,No,k,,,,k,1,582,96,6
6215,2,22,right,female,7,,89,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,682,128,8
6215,2,22,right,female,7,,90,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,k,0,798,176,11
6215,2,22,right,female,8,,1,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,552,176,11
6215,2,22,right,female,8,,2,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,460,192,12
6215,2,22,right,female,8,,3,BadOther.bmp,T.bmp,Normalself,bad,other,No,k,,,,k,1,487,16,1
6215,2,22,right,female,8,,4,GoodSelf.bmp,T.bmp,Normalself,good,self,No,k,,,,k,1,651,80,5
6215,2,22,right,female,8,,5,NormalOther.bmp,C.bmp,Badother,normal,other,No,k,,,,k,1,571,48,3
6215,2,22,right,female,8,,6,GoodSelf.bmp,D.bmp,Normalother,good,self,No,k,,,,k,1,536,80,5
6215,2,22,right,female,8,,7,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,508,112,7
6215,2,22,right,female,8,,8,GoodSelf.bmp,P.bmp,Badself,good,self,No,k,,,,k,1,448,80,5
6215,2,22,right,female,8,,9,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,540,128,8
6215,2,22,right,female,8,,10,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,424,128,8
6215,2,22,right,female,8,,11,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,612,160,10
6215,2,22,right,female,8,,12,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,480,160,10
6215,2,22,right,female,8,,13,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,588,128,8
6215,2,22,right,female,8,,14,NormalOther.bmp,S.bmp,Goodother,normal,other,No,k,,,,k,1,648,48,3
6215,2,22,right,female,8,,15,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,511,176,11
6215,2,22,right,female,8,,16,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,604,112,7
6215,2,22,right,female,8,,17,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,448,112,7
6215,2,22,right,female,8,,18,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,652,128,8
6215,2,22,right,female,8,,19,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,408,128,8
6215,2,22,right,female,8,,20,BadSelf.bmp,T.bmp,Normalself,bad,self,No,k,,,,k,1,652,64,4
6215,2,22,right,female,8,,21,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,488,176,11
6215,2,22,right,female,8,,22,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,580,160,10
6215,2,22,right,female,8,,23,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,488,160,10
6215,2,22,right,female,8,,24,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,580,192,12
6215,2,22,right,female,8,,25,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,548,192,12
6215,2,22,right,female,8,,26,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,417,192,12
6215,2,22,right,female,8,,27,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,556,128,8
6215,2,22,right,female,8,,28,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,592,112,7
6215,2,22,right,female,8,,29,GoodOther.bmp,T.bmp,Normalself,good,other,No,k,,,,k,1,700,32,2
6215,2,22,right,female,8,,30,BadSelf.bmp,C.bmp,Badother,bad,self,No,k,,,,k,1,976,64,4
6215,2,22,right,female,8,,31,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,676,128,8
6215,2,22,right,female,8,,32,BadOther.bmp,D.bmp,Normalother,bad,other,No,k,,,,k,1,472,16,1
6215,2,22,right,female,8,,33,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,572,128,8
6215,2,22,right,female,8,,34,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,720,128,8
6215,2,22,right,female,8,,35,GoodOther.bmp,P.bmp,Badself,good,other,No,k,,,,k,1,602,32,2
6215,2,22,right,female,8,,36,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,469,192,12
6215,2,22,right,female,8,,37,BadSelf.bmp,D.bmp,Normalother,bad,self,No,k,,,,k,1,817,64,4
6215,2,22,right,female,8,,38,GoodOther.bmp,C.bmp,Badother,good,other,No,k,,,,k,1,668,32,2
6215,2,22,right,female,8,,39,GoodOther.bmp,Tra.bmp,Goodself,good,other,No,k,,,,k,1,568,32,2
6215,2,22,right,female,8,,40,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,564,160,10
6215,2,22,right,female,8,,41,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,672,192,12
6215,2,22,right,female,8,,42,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,452,192,12
6215,2,22,right,female,8,,43,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,680,176,11
6215,2,22,right,female,8,,44,NormalOther.bmp,P.bmp,Badself,normal,other,No,k,,,,k,1,708,48,3
6215,2,22,right,female,8,,45,NormalOther.bmp,T.bmp,Normalself,normal,other,No,k,,,,k,1,590,48,3
6215,2,22,right,female,8,,46,BadSelf.bmp,S.bmp,Goodother,bad,self,No,k,,,,k,1,575,64,4
6215,2,22,right,female,8,,47,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,643,128,8
6215,2,22,right,female,8,,48,GoodSelf.bmp,S.bmp,Goodother,good,self,No,k,,,,k,1,527,80,5
6215,2,22,right,female,8,,49,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,914,176,11
6215,2,22,right,female,8,,50,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,446,112,7
6215,2,22,right,female,8,,51,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,634,160,10
6215,2,22,right,female,8,,52,GoodOther.bmp,D.bmp,Normalother,good,other,No,k,,,,k,1,646,32,2
6215,2,22,right,female,8,,53,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,714,128,8
6215,2,22,right,female,8,,54,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,782,192,12
6215,2,22,right,female,8,,55,BadSelf.bmp,Tra.bmp,Goodself,bad,self,No,k,,,,k,1,624,64,4
6215,2,22,right,female,8,,56,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,369,112,7
6215,2,22,right,female,8,,57,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,533,128,8
6215,2,22,right,female,8,,58,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,449,176,11
6215,2,22,right,female,8,,59,NormalSelf.bmp,S.bmp,Goodother,normal,self,No,k,,,,k,1,717,96,6
6215,2,22,right,female,8,,60,GoodSelf.bmp,C.bmp,Badother,good,self,No,k,,,,k,1,745,80,5
6215,2,22,right,female,8,,61,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,556,160,10
6215,2,22,right,female,8,,62,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,712,128,8
6215,2,22,right,female,8,,63,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,476,128,8
6215,2,22,right,female,8,,64,NormalSelf.bmp,C.bmp,Badother,normal,self,No,k,,,,k,1,486,96,6
6215,2,22,right,female,8,,65,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,624,128,8
6215,2,22,right,female,8,,66,BadOther.bmp,Tra.bmp,Goodself,bad,other,No,k,,,,k,1,585,16,1
6215,2,22,right,female,8,,67,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,733,128,8
6215,2,22,right,female,8,,68,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,689,112,7
6215,2,22,right,female,8,,69,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,397,112,7
6215,2,22,right,female,8,,70,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,553,128,8
6215,2,22,right,female,8,,71,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,381,112,7
6215,2,22,right,female,8,,72,NormalOther.bmp,Tra.bmp,Goodself,normal,other,No,k,,,,k,1,657,48,3
6215,2,22,right,female,8,,73,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,484,192,12
6215,2,22,right,female,8,,74,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,696,176,11
6215,2,22,right,female,8,,75,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,876,128,8
6215,2,22,right,female,8,,76,NormalSelf.bmp,P.bmp,Badself,normal,self,No,k,,,,k,1,629,96,6
6215,2,22,right,female,8,,77,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,625,176,11
6215,2,22,right,female,8,,78,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,613,160,10
6215,2,22,right,female,8,,79,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,641,192,12
6215,2,22,right,female,8,,80,BadOther.bmp,S.bmp,Goodother,bad,other,No,k,,,,k,1,773,16,1
6215,2,22,right,female,8,,81,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,,0,0,128,8
6215,2,22,right,female,8,,82,NormalSelf.bmp,D.bmp,Normalother,normal,self,No,k,,,,k,1,701,96,6
6215,2,22,right,female,8,,83,BadOther.bmp,P.bmp,Badself,bad,other,No,k,,,,k,1,553,16,1
6215,2,22,right,female,8,,84,NormalSelf.bmp,Tra.bmp,Goodself,normal,self,No,k,,,,k,1,612,96,6
6215,2,22,right,female,8,,85,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,790,160,10
6215,2,22,right,female,8,,86,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,399,112,7
6215,2,22,right,female,8,,87,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,523,160,10
6215,2,22,right,female,8,,88,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,423,176,11
6215,2,22,right,female,8,,89,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,507,128,8
6215,2,22,right,female,8,,90,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,559,176,11
6215,2,22,right,female,9,,1,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,664,112,7
6215,2,22,right,female,9,,2,BadSelf.bmp,T.bmp,Normalself,bad,self,No,k,,,,k,1,636,64,4
6215,2,22,right,female,9,,3,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,520,128,8
6215,2,22,right,female,9,,4,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,572,192,12
6215,2,22,right,female,9,,5,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,424,128,8
6215,2,22,right,female,9,,6,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,531,112,7
6215,2,22,right,female,9,,7,GoodOther.bmp,P.bmp,Badself,good,other,No,k,,,,k,1,483,32,2
6215,2,22,right,female,9,,8,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,424,176,11
6215,2,22,right,female,9,,9,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,500,160,10
6215,2,22,right,female,9,,10,NormalOther.bmp,Tra.bmp,Goodself,normal,other,No,k,,,,k,1,536,48,3
6215,2,22,right,female,9,,11,GoodSelf.bmp,P.bmp,Badself,good,self,No,k,,,,k,1,692,80,5
6215,2,22,right,female,9,,12,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,360,112,7
6215,2,22,right,female,9,,13,NormalSelf.bmp,S.bmp,Goodother,normal,self,No,k,,,,k,1,676,96,6
6215,2,22,right,female,9,,14,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,536,128,8
6215,2,22,right,female,9,,15,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,580,112,7
6215,2,22,right,female,9,,16,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,488,112,7
6215,2,22,right,female,9,,17,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,663,192,12
6215,2,22,right,female,9,,18,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,644,112,7
6215,2,22,right,female,9,,19,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,600,160,10
6215,2,22,right,female,9,,20,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,524,176,11
6215,2,22,right,female,9,,21,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,400,128,8
6215,2,22,right,female,9,,22,BadSelf.bmp,C.bmp,Badother,bad,self,No,k,,,,k,1,740,64,4
6215,2,22,right,female,9,,23,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,552,128,8
6215,2,22,right,female,9,,24,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,532,128,8
6215,2,22,right,female,9,,25,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,584,128,8
6215,2,22,right,female,9,,26,GoodOther.bmp,D.bmp,Normalother,good,other,No,k,,,,k,1,660,32,2
6215,2,22,right,female,9,,27,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,468,128,8
6215,2,22,right,female,9,,28,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,457,128,8
6215,2,22,right,female,9,,29,GoodSelf.bmp,S.bmp,Goodother,good,self,No,k,,,,k,1,508,80,5
6215,2,22,right,female,9,,30,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,504,192,12
6215,2,22,right,female,9,,31,GoodSelf.bmp,C.bmp,Badother,good,self,No,k,,,,k,1,580,80,5
6215,2,22,right,female,9,,32,GoodOther.bmp,T.bmp,Normalself,good,other,No,k,,,,k,1,560,32,2
6215,2,22,right,female,9,,33,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,524,128,8
6215,2,22,right,female,9,,34,NormalOther.bmp,P.bmp,Badself,normal,other,No,k,,,,k,1,832,48,3
6215,2,22,right,female,9,,35,BadOther.bmp,S.bmp,Goodother,bad,other,No,k,,,,k,1,644,16,1
6215,2,22,right,female,9,,36,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,720,192,12
6215,2,22,right,female,9,,37,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,760,160,10
6215,2,22,right,female,9,,38,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,485,192,12
6215,2,22,right,female,9,,39,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,537,176,11
6215,2,22,right,female,9,,40,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,517,160,10
6215,2,22,right,female,9,,41,GoodOther.bmp,Tra.bmp,Goodself,good,other,No,k,,,,k,1,864,32,2
6215,2,22,right,female,9,,42,NormalSelf.bmp,P.bmp,Badself,normal,self,No,k,,,,m,0,516,96,6
6215,2,22,right,female,9,,43,BadSelf.bmp,D.bmp,Normalother,bad,self,No,k,,,,k,1,688,64,4
6215,2,22,right,female,9,,44,GoodSelf.bmp,T.bmp,Normalself,good,self,No,k,,,,k,1,644,80,5
6215,2,22,right,female,9,,45,NormalOther.bmp,S.bmp,Goodother,normal,other,No,k,,,,k,1,608,48,3
6215,2,22,right,female,9,,46,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,1004,112,7
6215,2,22,right,female,9,,47,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,620,192,12
6215,2,22,right,female,9,,48,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,681,176,11
6215,2,22,right,female,9,,49,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,493,128,8
6215,2,22,right,female,9,,50,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,k,0,801,160,10
6215,2,22,right,female,9,,51,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,429,128,8
6215,2,22,right,female,9,,52,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,472,128,8
6215,2,22,right,female,9,,53,BadOther.bmp,T.bmp,Normalself,bad,other,No,k,,,,k,1,540,16,1
6215,2,22,right,female,9,,54,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,640,192,12
6215,2,22,right,female,9,,55,GoodSelf.bmp,D.bmp,Normalother,good,self,No,k,,,,m,0,716,80,5
6215,2,22,right,female,9,,56,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,632,128,8
6215,2,22,right,female,9,,57,NormalSelf.bmp,Tra.bmp,Goodself,normal,self,No,k,,,,k,1,616,96,6
6215,2,22,right,female,9,,58,NormalSelf.bmp,C.bmp,Badother,normal,self,No,k,,,,k,1,685,96,6
6215,2,22,right,female,9,,59,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,617,128,8
6215,2,22,right,female,9,,60,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,605,192,12
6215,2,22,right,female,9,,61,NormalOther.bmp,C.bmp,Badother,normal,other,No,k,,,,k,1,617,48,3
6215,2,22,right,female,9,,62,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,565,176,11
6215,2,22,right,female,9,,63,BadSelf.bmp,S.bmp,Goodother,bad,self,No,k,,,,k,1,553,64,4
6215,2,22,right,female,9,,64,BadOther.bmp,D.bmp,Normalother,bad,other,No,k,,,,k,1,580,16,1
6215,2,22,right,female,9,,65,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,520,160,10
6215,2,22,right,female,9,,66,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,436,160,10
6215,2,22,right,female,9,,67,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,484,112,7
6215,2,22,right,female,9,,68,BadOther.bmp,P.bmp,Badself,bad,other,No,k,,,,k,1,361,16,1
6215,2,22,right,female,9,,69,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,405,112,7
6215,2,22,right,female,9,,70,BadSelf.bmp,Tra.bmp,Goodself,bad,self,No,k,,,,k,1,561,64,4
6215,2,22,right,female,9,,71,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,773,160,10
6215,2,22,right,female,9,,72,GoodOther.bmp,C.bmp,Badother,good,other,No,k,,,,k,1,577,32,2
6215,2,22,right,female,9,,73,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,573,176,11
6215,2,22,right,female,9,,74,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,857,192,12
6215,2,22,right,female,9,,75,BadOther.bmp,Tra.bmp,Goodself,bad,other,No,k,,,,k,1,580,16,1
6215,2,22,right,female,9,,76,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,832,128,8
6215,2,22,right,female,9,,77,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,482,128,8
6215,2,22,right,female,9,,78,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,519,128,8
6215,2,22,right,female,9,,79,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,555,176,11
6215,2,22,right,female,9,,80,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,599,192,12
6215,2,22,right,female,9,,81,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,771,112,7
6215,2,22,right,female,9,,82,NormalOther.bmp,T.bmp,Normalself,normal,other,No,k,,,,k,1,543,48,3
6215,2,22,right,female,9,,83,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,483,128,8
6215,2,22,right,female,9,,84,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,663,176,11
6215,2,22,right,female,9,,85,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,675,176,11
6215,2,22,right,female,9,,86,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,583,160,10
6215,2,22,right,female,9,,87,NormalSelf.bmp,D.bmp,Normalother,normal,self,No,k,,,,m,0,632,96,6
6215,2,22,right,female,9,,88,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,579,128,8
6215,2,22,right,female,9,,89,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,407,176,11
6215,2,22,right,female,9,,90,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,739,160,10
6215,2,22,right,female,10,,1,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,490,192,12
6215,2,22,right,female,10,,2,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,446,192,12
6215,2,22,right,female,10,,3,NormalSelf.bmp,Tra.bmp,Goodself,normal,self,No,k,,,,k,1,650,96,6
6215,2,22,right,female,10,,4,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,454,112,7
6215,2,22,right,female,10,,5,BadSelf.bmp,S.bmp,Goodother,bad,self,No,k,,,,k,1,650,64,4
6215,2,22,right,female,10,,6,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,430,128,8
6215,2,22,right,female,10,,7,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,466,128,8
6215,2,22,right,female,10,,8,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,558,128,8
6215,2,22,right,female,10,,9,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,494,128,8
6215,2,22,right,female,10,,10,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,442,112,7
6215,2,22,right,female,10,,11,GoodSelf.bmp,C.bmp,Badother,good,self,No,k,,,,k,1,574,80,5
6215,2,22,right,female,10,,12,GoodSelf.bmp,P.bmp,Badself,good,self,No,k,,,,k,1,738,80,5
6215,2,22,right,female,10,,13,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,606,128,8
6215,2,22,right,female,10,,14,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,610,128,8
6215,2,22,right,female,10,,15,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,686,160,10
6215,2,22,right,female,10,,16,BadOther.bmp,T.bmp,Normalself,bad,other,No,k,,,,k,1,634,16,1
6215,2,22,right,female,10,,17,GoodOther.bmp,P.bmp,Badself,good,other,No,k,,,,k,1,694,32,2
6215,2,22,right,female,10,,18,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,440,128,8
6215,2,22,right,female,10,,19,BadSelf.bmp,D.bmp,Normalother,bad,self,No,k,,,,k,1,672,64,4
6215,2,22,right,female,10,,20,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,461,112,7
6215,2,22,right,female,10,,21,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,745,112,7
6215,2,22,right,female,10,,22,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,820,128,8
6215,2,22,right,female,10,,23,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,944,160,10
6215,2,22,right,female,10,,24,BadSelf.bmp,T.bmp,Normalself,bad,self,No,k,,,,k,1,492,64,4
6215,2,22,right,female,10,,25,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,352,128,8
6215,2,22,right,female,10,,26,BadOther.bmp,P.bmp,Badself,bad,other,No,k,,,,k,1,468,16,1
6215,2,22,right,female,10,,27,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,496,192,12
6215,2,22,right,female,10,,28,GoodOther.bmp,T.bmp,Normalself,good,other,No,k,,,,k,1,628,32,2
6215,2,22,right,female,10,,29,GoodOther.bmp,Tra.bmp,Goodself,good,other,No,k,,,,k,1,524,32,2
6215,2,22,right,female,10,,30,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,481,160,10
6215,2,22,right,female,10,,31,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,501,160,10
6215,2,22,right,female,10,,32,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,761,112,7
6215,2,22,right,female,10,,33,BadOther.bmp,D.bmp,Normalother,bad,other,No,k,,,,k,1,572,16,1
6215,2,22,right,female,10,,34,NormalSelf.bmp,P.bmp,Badself,normal,self,No,k,,,,k,1,704,96,6
6215,2,22,right,female,10,,35,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,500,176,11
6215,2,22,right,female,10,,36,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,560,192,12
6215,2,22,right,female,10,,37,BadSelf.bmp,C.bmp,Badother,bad,self,No,k,,,,k,1,500,64,4
6215,2,22,right,female,10,,38,GoodSelf.bmp,T.bmp,Normalself,good,self,No,k,,,,k,1,664,80,5
6215,2,22,right,female,10,,39,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,498,160,10
6215,2,22,right,female,10,,40,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,621,176,11
6215,2,22,right,female,10,,41,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,585,176,11
6215,2,22,right,female,10,,42,GoodOther.bmp,D.bmp,Normalother,good,other,No,k,,,,k,1,661,32,2
6215,2,22,right,female,10,,43,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,745,112,7
