Subject,Session,Age,Handedness,Sex,BlockList.Sample,PracList.Sample,SubTrial,Label,Target,Shape,morality,identity,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT
6202,1,23,right,male,2,,13,NormalSelf.bmp,Tra.bmp,Badself,normal,self,No,m,,,,m,1,499
6202,1,23,right,male,2,,14,GoodOther.bmp,S.bmp,Badother,good,other,No,m,,,,m,1,527
6202,1,23,right,male,2,,15,NormalOther.bmp,Tra.bmp,Badself,normal,other,No,m,,,,m,1,267
6202,1,23,right,male,2,,16,BadSelf.bmp,C.bmp,Normalother,bad,self,No,m,,,,m,1,455
6202,1,23,right,male,2,,17,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,771
6202,1,23,right,male,2,,18,BadSelf.bmp,D.bmp,Goodself,bad,self,No,m,,,,k,0,688
6202,1,23,right,male,2,,19,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,740
6202,1,23,right,male,2,,20,NormalOther.bmp,P.bmp,Normalself,normal,other,No,m,,,,k,0,608
6202,1,23,right,male,2,,21,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,372
6202,1,23,right,male,2,,22,NormalSelf.bmp,T.bmp,Goodother,normal,self,No,m,,,,m,1,473
6202,1,23,right,male,2,,23,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,533
6202,1,23,right,male,2,,24,BadOther.bmp,P.bmp,Normalself,bad,other,No,m,,,,m,1,609
6202,1,23,right,male,2,,25,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,277
6202,1,23,right,male,2,,26,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,753
6202,1,23,right,male,2,,27,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,645
6202,1,23,right,male,2,,28,GoodSelf.bmp,C.bmp,Normalother,good,self,No,m,,,,k,0,825
6202,1,23,right,male,2,,29,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,m,0,837
6202,1,23,right,male,2,,30,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,m,0,385
6202,1,23,right,male,2,,31,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,m,0,62
6202,1,23,right,male,2,,32,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,m,0,186
6202,1,23,right,male,2,,33,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,318
6202,1,23,right,male,2,,34,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,274
6202,1,23,right,male,2,,35,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,399
6202,1,23,right,male,2,,36,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,603
6202,1,23,right,male,2,,37,BadOther.bmp,Tra.bmp,Badself,bad,other,No,m,,,,k,0,375
6202,1,23,right,male,2,,38,GoodOther.bmp,D.bmp,Goodself,good,other,No,m,,,,k,0,867
6202,1,23,right,male,2,,39,NormalOther.bmp,D.bmp,Goodself,normal,other,No,m,,,,m,1,703
6202,1,23,right,male,2,,40,BadOther.bmp,D.bmp,Goodself,bad,other,No,m,,,,m,1,563
6202,1,23,right,male,2,,41,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,m,0,200
6202,1,23,right,male,2,,42,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,m,0,91
6202,1,23,right,male,2,,43,GoodSelf.bmp,T.bmp,Goodother,good,self,No,m,,,,m,1,184
6202,1,23,right,male,2,,44,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,m,0,612
6202,1,23,right,male,2,,45,GoodSelf.bmp,P.bmp,Normalself,good,self,No,m,,,,k,0,256
6202,1,23,right,male,2,,46,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,172
6202,1,23,right,male,2,,47,NormalSelf.bmp,C.bmp,Normalother,normal,self,No,m,,,,k,0,544
6202,1,23,right,male,2,,48,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,261
6202,1,23,right,male,2,,49,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,281
6202,1,23,right,male,2,,50,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,309
6202,1,23,right,male,2,,51,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,433
6202,1,23,right,male,2,,52,NormalSelf.bmp,D.bmp,Goodself,normal,self,No,m,,,,m,1,622
6202,1,23,right,male,2,,53,GoodSelf.bmp,S.bmp,Badother,good,self,No,m,,,,m,1,466
6202,1,23,right,male,2,,54,NormalSelf.bmp,S.bmp,Badother,normal,self,No,m,,,,m,1,414
6202,1,23,right,male,2,,55,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,418
6202,1,23,right,male,2,,56,BadSelf.bmp,T.bmp,Goodother,bad,self,No,m,,,,m,1,471
6202,1,23,right,male,2,,57,NormalOther.bmp,T.bmp,Goodother,normal,other,No,m,,,,m,1,434
6202,1,23,right,male,2,,58,BadSelf.bmp,P.bmp,Normalself,bad,self,No,m,,,,m,1,206
6202,1,23,right,male,2,,59,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,314
6202,1,23,right,male,2,,60,NormalOther.bmp,S.bmp,Badother,normal,other,No,m,,,,m,1,430
6202,1,23,right,male,2,,61,BadSelf.bmp,S.bmp,Badother,bad,self,No,m,,,,k,0,659
6202,1,23,right,male,2,,62,NormalSelf.bmp,Tra.bmp,Badself,normal,self,No,m,,,,m,1,439
6202,1,23,right,male,2,,63,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,459
6202,1,23,right,male,2,,64,NormalOther.bmp,P.bmp,Normalself,normal,other,No,m,,,,m,1,431
6202,1,23,right,male,2,,65,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,580
6202,1,23,right,male,2,,66,GoodSelf.bmp,C.bmp,Normalother,good,self,No,m,,,,k,0,304
6202,1,23,right,male,2,,67,GoodSelf.bmp,T.bmp,Goodother,good,self,No,m,,,,k,0,476
6202,1,23,right,male,2,,68,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,424
6202,1,23,right,male,2,,69,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,517
6202,1,23,right,male,2,,70,BadOther.bmp,Tra.bmp,Badself,bad,other,No,m,,,,k,0,569
6202,1,23,right,male,2,,71,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,245
6202,1,23,right,male,2,,72,GoodOther.bmp,S.bmp,Badother,good,other,No,m,,,,m,1,584
6202,1,23,right,male,2,,73,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,724
6202,1,23,right,male,2,,74,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,545
6202,1,23,right,male,2,,75,NormalSelf.bmp,D.bmp,Goodself,normal,self,No,m,,,,m,1,517
6202,1,23,right,male,2,,76,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,425
6202,1,23,right,male,2,,77,GoodOther.bmp,Tra.bmp,Badself,good,other,No,m,,,,m,1,509
6202,1,23,right,male,2,,78,GoodOther.bmp,C.bmp,Normalother,good,other,No,m,,,,m,1,578
6202,1,23,right,male,2,,79,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,614
6202,1,23,right,male,2,,80,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,746
6202,1,23,right,male,2,,81,GoodOther.bmp,D.bmp,Goodself,good,other,No,m,,,,k,0,398
6202,1,23,right,male,2,,82,GoodOther.bmp,P.bmp,Normalself,good,other,No,m,,,,m,1,547
6202,1,23,right,male,2,,83,GoodSelf.bmp,S.bmp,Badother,good,self,No,m,,,,k,0,431
6202,1,23,right,male,2,,84,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,851
6202,1,23,right,male,2,,85,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,m,0,695
6202,1,23,right,male,2,,86,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,555
6202,1,23,right,male,2,,87,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,455
6202,1,23,right,male,2,,88,BadOther.bmp,T.bmp,Goodother,bad,other,No,m,,,,m,1,667
6202,1,23,right,male,2,,89,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,m,0,455
6202,1,23,right,male,2,,90,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,339
6202,1,23,right,male,2,,91,BadOther.bmp,D.bmp,Goodself,bad,other,No,m,,,,m,1,496
6202,1,23,right,male,2,,92,GoodSelf.bmp,Tra.bmp,Badself,good,self,No,m,,,,m,1,508
6202,1,23,right,male,2,,93,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,m,0,568
6202,1,23,right,male,2,,94,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,m,0,628
6202,1,23,right,male,2,,95,NormalOther.bmp,D.bmp,Goodself,normal,other,No,m,,,,m,1,641
6202,1,23,right,male,2,,96,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,m,0,525
6202,1,23,right,male,2,,97,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,m,0,521
6202,1,23,right,male,2,,98,NormalSelf.bmp,S.bmp,Badother,normal,self,No,m,,,,m,1,277
6202,1,23,right,male,2,,99,BadSelf.bmp,D.bmp,Goodself,bad,self,No,m,,,,m,1,754
6202,1,23,right,male,2,,100,NormalSelf.bmp,C.bmp,Normalother,normal,self,No,m,,,,m,1,550
6202,1,23,right,male,2,,101,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,705
6202,1,23,right,male,2,,102,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,381
6202,1,23,right,male,2,,103,BadSelf.bmp,C.bmp,Normalother,bad,self,No,m,,,,m,1,465
6202,1,23,right,male,2,,104,BadOther.bmp,C.bmp,Normalother,bad,other,No,m,,,,m,1,422
6202,1,23,right,male,2,,105,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,m,0,458
6202,1,23,right,male,2,,106,BadSelf.bmp,P.bmp,Normalself,bad,self,No,m,,,,m,1,390
6202,1,23,right,male,2,,107,NormalSelf.bmp,T.bmp,Goodother,normal,self,No,m,,,,m,1,746
6202,1,23,right,male,2,,108,BadOther.bmp,P.bmp,Normalself,bad,other,No,m,,,,m,1,575
6202,1,23,right,male,2,,109,NormalOther.bmp,Tra.bmp,Badself,normal,other,No,m,,,,m,1,403
6202,1,23,right,male,2,,110,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,343
6202,1,23,right,male,2,,111,BadSelf.bmp,T.bmp,Goodother,bad,self,No,m,,,,k,0,499
6202,1,23,right,male,2,,112,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,m,0,696
6202,1,23,right,male,2,,113,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,484
6202,1,23,right,male,2,,114,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,288
6202,1,23,right,male,2,,115,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,404
6202,1,23,right,male,2,,116,NormalOther.bmp,S.bmp,Badother,normal,other,No,m,,,,m,1,432
6202,1,23,right,male,2,,117,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,540
6202,1,23,right,male,2,,118,NormalOther.bmp,T.bmp,Goodother,normal,other,No,m,,,,m,1,488
6202,1,23,right,male,2,,119,GoodSelf.bmp,P.bmp,Normalself,good,self,No,m,,,,m,1,524
6202,1,23,right,male,2,,120,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,608
6202,1,23,right,male,3,,1,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,504
6202,1,23,right,male,3,,2,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,501
6202,1,23,right,male,3,,3,BadSelf.bmp,T.bmp,Goodother,bad,self,No,m,,,,m,1,633
6202,1,23,right,male,3,,4,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,m,0,604
6202,1,23,right,male,3,,5,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,584
6202,1,23,right,male,3,,6,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,669
6202,1,23,right,male,3,,7,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,353
6202,1,23,right,male,3,,8,GoodOther.bmp,Tra.bmp,Badself,good,other,No,m,,,,m,1,509
6202,1,23,right,male,3,,9,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,449
6202,1,23,right,male,3,,10,BadOther.bmp,C.bmp,Normalother,bad,other,No,m,,,,m,1,478
6202,1,23,right,male,3,,11,NormalOther.bmp,Tra.bmp,Badself,normal,other,No,m,,,,m,1,360
6202,1,23,right,male,3,,12,BadOther.bmp,T.bmp,Goodother,bad,other,No,m,,,,m,1,554
6202,1,23,right,male,3,,13,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,430
6202,1,23,right,male,3,,14,GoodOther.bmp,C.bmp,Normalother,good,other,No,m,,,,m,1,562
6202,1,23,right,male,3,,15,NormalOther.bmp,T.bmp,Goodother,normal,other,No,m,,,,m,1,679
6202,1,23,right,male,3,,16,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,795
6202,1,23,right,male,3,,17,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,575
6202,1,23,right,male,3,,18,BadSelf.bmp,C.bmp,Normalother,bad,self,No,m,,,,m,1,619
6202,1,23,right,male,3,,19,GoodSelf.bmp,P.bmp,Normalself,good,self,No,m,,,,m,1,880
6202,1,23,right,male,3,,20,GoodSelf.bmp,T.bmp,Goodother,good,self,No,m,,,,k,0,683
6202,1,23,right,male,3,,21,BadOther.bmp,D.bmp,Goodself,bad,other,No,m,,,,m,1,703
6202,1,23,right,male,3,,22,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,523
6202,1,23,right,male,3,,23,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,m,0,704
6202,1,23,right,male,3,,24,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,636
6202,1,23,right,male,3,,25,GoodSelf.bmp,C.bmp,Normalother,good,self,No,m,,,,m,1,448
6202,1,23,right,male,3,,26,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,m,0,788
6202,1,23,right,male,3,,27,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,320
6202,1,23,right,male,3,,28,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,541
6202,1,23,right,male,3,,29,NormalOther.bmp,S.bmp,Badother,normal,other,No,m,,,,m,1,577
6202,1,23,right,male,3,,30,GoodSelf.bmp,S.bmp,Badother,good,self,No,m,,,,m,1,549
6202,1,23,right,male,3,,31,NormalOther.bmp,D.bmp,Goodself,normal,other,No,m,,,,m,1,425
6202,1,23,right,male,3,,32,GoodOther.bmp,S.bmp,Badother,good,other,No,m,,,,m,1,486
6202,1,23,right,male,3,,33,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,418
6202,1,23,right,male,3,,34,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,661
6202,1,23,right,male,3,,35,BadOther.bmp,Tra.bmp,Badself,bad,other,No,m,,,,k,0,337
6202,1,23,right,male,3,,36,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,710
6202,1,23,right,male,3,,37,NormalSelf.bmp,T.bmp,Goodother,normal,self,No,m,,,,m,1,650
6202,1,23,right,male,3,,38,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,662
6202,1,23,right,male,3,,39,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,674
6202,1,23,right,male,3,,40,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,471
6202,1,23,right,male,3,,41,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,651
6202,1,23,right,male,3,,42,NormalSelf.bmp,S.bmp,Badother,normal,self,No,m,,,,m,1,751
6202,1,23,right,male,3,,43,BadSelf.bmp,P.bmp,Normalself,bad,self,No,m,,,,m,1,787
6202,1,23,right,male,3,,44,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,479
6202,1,23,right,male,3,,45,GoodOther.bmp,P.bmp,Normalself,good,other,No,m,,,,m,1,580
6202,1,23,right,male,3,,46,GoodOther.bmp,D.bmp,Goodself,good,other,No,m,,,,k,0,656
6202,1,23,right,male,3,,47,NormalSelf.bmp,D.bmp,Goodself,normal,self,No,m,,,,m,1,788
6202,1,23,right,male,3,,48,NormalSelf.bmp,Tra.bmp,Badself,normal,self,No,m,,,,k,0,800
6202,1,23,right,male,3,,49,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,m,0,717
6202,1,23,right,male,3,,50,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,632
6202,1,23,right,male,3,,51,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,452
6202,1,23,right,male,3,,52,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,488
6202,1,23,right,male,3,,53,NormalSelf.bmp,C.bmp,Normalother,normal,self,No,m,,,,m,1,437
6202,1,23,right,male,3,,54,GoodSelf.bmp,Tra.bmp,Badself,good,self,No,m,,,,m,1,593
6202,1,23,right,male,3,,55,BadSelf.bmp,D.bmp,Goodself,bad,self,No,m,,,,k,0,693
6202,1,23,right,male,3,,56,NormalOther.bmp,P.bmp,Normalself,normal,other,No,m,,,,m,1,481
6202,1,23,right,male,3,,57,BadOther.bmp,P.bmp,Normalself,bad,other,No,m,,,,m,1,597
6202,1,23,right,male,3,,58,BadSelf.bmp,S.bmp,Badother,bad,self,No,m,,,,k,0,210
6202,1,23,right,male,3,,59,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,,0,0
6202,1,23,right,male,3,,60,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,906
6202,1,23,right,male,3,,61,NormalSelf.bmp,C.bmp,Normalother,normal,self,No,m,,,,k,0,598
6202,1,23,right,male,3,,62,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,m,0,667
6202,1,23,right,male,3,,63,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,383
6202,1,23,right,male,3,,64,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,475
6202,1,23,right,male,3,,65,BadSelf.bmp,C.bmp,Normalother,bad,self,No,m,,,,m,1,502
6202,1,23,right,male,3,,66,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,443
6202,1,23,right,male,3,,67,BadSelf.bmp,D.bmp,Goodself,bad,self,No,m,,,,k,0,823
6202,1,23,right,male,3,,68,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,475
